#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN5884_c0_g1	CUTI_MONFR^CUTI_MONFR^Q:236-754,H:26-196^50.289%ID^E:7.23e-50^RecName: Full=Cutinase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Sclerotiniaceae; Monilinia
TRINITY_DN5899_c0_g1	TCTP_NEUCR^TCTP_NEUCR^Q:509-51,H:17-170^64.286%ID^E:1.04e-68^RecName: Full=Translationally-controlled tumor protein homolog;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN32519_c1_g1	R13L1_ARATH^R13L1_ARATH^Q:152-2230,H:35-685^36.477%ID^E:9.44e-117^RecName: Full=Putative disease resistance RPP13-like protein 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32519_c2_g7	R13L1_ARATH^R13L1_ARATH^Q:182-2662,H:13-833^36.794%ID^E:5.96e-158^RecName: Full=Putative disease resistance RPP13-like protein 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32548_c0_g1	NQR_SOLTU^NQR_SOLTU^Q:231-1,H:12-89^71.795%ID^E:7.55e-33^RecName: Full=NAD(P)H:quinone oxidoreductase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum
TRINITY_DN32548_c0_g3	NQR_ARATH^NQR_ARATH^Q:446-249,H:131-196^77.273%ID^E:2.85e-29^RecName: Full=NADPH:quinone oxidoreductase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32566_c0_g1	BGL12_ORYSI^BGL12_ORYSI^Q:1572-142,H:34-510^72.746%ID^E:0^RecName: Full=Beta-glucosidase 12 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN32571_c0_g1	.
TRINITY_DN32584_c0_g3	PMA1_KLULA^PMA1_KLULA^Q:605-6,H:603-806^62.255%ID^E:1.08e-75^RecName: Full=Plasma membrane ATPase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Kluyveromyces
TRINITY_DN32579_c0_g1	.
TRINITY_DN32579_c0_g1	.
TRINITY_DN32547_c1_g1	YCX91_PHAAO^YCX91_PHAAO^Q:203-358,H:6-57^71.154%ID^E:1.64e-17^RecName: Full=Uncharacterized protein ORF91;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Orchidaceae; Epidendroideae; Vandeae; Aeridinae; Phalaenopsis
TRINITY_DN32547_c1_g6	.
TRINITY_DN32582_c2_g1	PSA2_NEUCR^PSA2_NEUCR^Q:175-258,H:78-105^96.429%ID^E:3.21e-12^RecName: Full=Probable proteasome subunit alpha type-2;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora`PSA2_NEUCR^PSA2_NEUCR^Q:81-1,H:1-27^96.296%ID^E:2.37e-10^RecName: Full=Probable proteasome subunit alpha type-2;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN32541_c0_g1	3AT1_ARATH^3AT1_ARATH^Q:3-1238,H:55-462^39.48%ID^E:2.36e-94^RecName: Full=Coumaroyl-CoA:anthocyanidin 3-O-glucoside-6''-O-coumaroyltransferase 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32580_c0_g2	AKR2_ORYSI^AKR2_ORYSI^Q:1-492,H:185-350^77.711%ID^E:2.53e-83^RecName: Full=Probable aldo-keto reductase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN32525_c0_g1	.
TRINITY_DN32515_c1_g1	C3H4_ORYSJ^C3H4_ORYSJ^Q:328-107,H:318-398^38.272%ID^E:8.05e-06^RecName: Full=Zinc finger CCCH domain-containing protein 4;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN32515_c1_g2	.
TRINITY_DN32515_c1_g3	.
TRINITY_DN32515_c1_g5	POLB_CHPVU^POLB_CHPVU^Q:57-374,H:2729-2839^30.172%ID^E:4.84e-07^RecName: Full=ORFB polyprotein;^Viruses; dsRNA viruses; Hypoviridae; Hypovirus
TRINITY_DN32530_c2_g1	PMP3_GIBZE^PMP3_GIBZE^Q:94-264,H:1-57^96.491%ID^E:7.6e-32^RecName: Full=Plasma membrane proteolipid 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium
TRINITY_DN32530_c2_g2	PMP3_GIBZE^PMP3_GIBZE^Q:89-259,H:1-57^92.982%ID^E:5.71e-30^RecName: Full=Plasma membrane proteolipid 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium
TRINITY_DN32530_c2_g3	PMP3_GIBZE^PMP3_GIBZE^Q:84-254,H:1-57^94.737%ID^E:7.41e-30^RecName: Full=Plasma membrane proteolipid 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium
TRINITY_DN32570_c0_g1	GLUP_BRUAB^GLUP_BRUAB^Q:305-42,H:311-396^38.889%ID^E:2.72e-10^RecName: Full=Glucose/galactose transporter;^Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella
TRINITY_DN32543_c0_g2	YB4E_SCHPO^YB4E_SCHPO^Q:121-447,H:3-109^33.333%ID^E:3.87e-09^RecName: Full=Uncharacterized AIM2 family protein C30D10.14;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN32595_c0_g3	.
TRINITY_DN32599_c0_g2	MPPB_NEUCR^MPPB_NEUCR^Q:332-72,H:388-474^82.759%ID^E:1.13e-42^RecName: Full=Mitochondrial-processing peptidase subunit beta;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN32563_c2_g1	.
TRINITY_DN32563_c2_g3	.
TRINITY_DN32563_c2_g7	.
TRINITY_DN32563_c2_g11	.
TRINITY_DN32560_c0_g1	FLS2_ARATH^FLS2_ARATH^Q:16-420,H:648-784^41.606%ID^E:8.69e-26^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:16-360,H:478-593^33.621%ID^E:5.83e-14^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:13-357,H:501-616^37.069%ID^E:4.74e-13^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:4-429,H:91-234^31.25%ID^E:4.13e-12^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:4-357,H:355-496^30.282%ID^E:7.43e-12^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:4-354,H:211-328^35.593%ID^E:9.65e-12^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:13-357,H:525-642^40.833%ID^E:9.83e-12^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:7-360,H:236-378^30.07%ID^E:1.72e-11^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:1-360,H:138-258^33.884%ID^E:2.61e-11^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:34-426,H:173-305^31.579%ID^E:1.4e-10^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:1-360,H:282-402^34.711%ID^E:1.68e-10^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:7-225,H:694-767^37.838%ID^E:7.3e-08^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`FLS2_ARATH^FLS2_ARATH^Q:7-357,H:571-690^32.231%ID^E:6.98e-06^RecName: Full=LRR receptor-like serine/threonine-protein kinase FLS2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32521_c0_g1	RDRP_BOTVF^RDRP_BOTVF^Q:7-363,H:1648-1765^28.571%ID^E:2.21e-08^RecName: Full=RNA replication protein;^Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Gammaflexiviridae; Mycoflexivirus
TRINITY_DN32529_c0_g1	.
TRINITY_DN32516_c0_g2	.
TRINITY_DN32510_c0_g1	ANK1_HUMAN^ANK1_HUMAN^Q:108-962,H:401-675^32.414%ID^E:6.96e-26^RecName: Full=Ankyrin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ANK1_HUMAN^ANK1_HUMAN^Q:123-959,H:241-509^30.742%ID^E:3.05e-21^RecName: Full=Ankyrin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ANK1_HUMAN^ANK1_HUMAN^Q:117-959,H:437-707^30.42%ID^E:3.13e-18^RecName: Full=Ankyrin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ANK1_HUMAN^ANK1_HUMAN^Q:90-959,H:69-344^29.01%ID^E:1.92e-16^RecName: Full=Ankyrin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ANK1_HUMAN^ANK1_HUMAN^Q:123-833,H:505-801^25.083%ID^E:3.94e-08^RecName: Full=Ankyrin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ANK1_HUMAN^ANK1_HUMAN^Q:291-794,H:2-165^25%ID^E:4.62e-06^RecName: Full=Ankyrin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN32510_c0_g2	ITN1_ARATH^ITN1_ARATH^Q:222-1763,H:75-534^26.782%ID^E:1.33e-26^RecName: Full=Ankyrin repeat-containing protein ITN1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`ITN1_ARATH^ITN1_ARATH^Q:93-1085,H:66-382^28.313%ID^E:1.88e-22^RecName: Full=Ankyrin repeat-containing protein ITN1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32510_c0_g3	ITN1_ARATH^ITN1_ARATH^Q:127-774,H:346-544^30.909%ID^E:6.56e-17^RecName: Full=Ankyrin repeat-containing protein ITN1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN32502_c0_g2	.
TRINITY_DN15696_c0_g1	SDS23_SCLS1^SDS23_SCLS1^Q:1430-237,H:44-441^60.804%ID^E:1.28e-135^RecName: Full=Protein sds23;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Sclerotiniaceae; Sclerotinia
TRINITY_DN15604_c0_g1	THTM_RAT^THTM_RAT^Q:71-940,H:1-283^37.374%ID^E:1.72e-49^RecName: Full=3-mercaptopyruvate sulfurtransferase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN15610_c0_g1	APSA_EMENI^APSA_EMENI^Q:18-1199,H:67-458^54.912%ID^E:1.43e-104^RecName: Full=Anucleate primary sterigmata protein A;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN15697_c0_g1	.
TRINITY_DN7245_c0_g1	HEX1_ARTBC^HEX1_ARTBC^Q:3-1208,H:157-564^48.537%ID^E:8.25e-142^RecName: Full=Beta-hexosaminidase ARB_07893 {ECO:0000305};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Onygenales; Arthrodermataceae; Trichophyton
TRINITY_DN7282_c0_g1	.
TRINITY_DN7230_c0_g1	.
TRINITY_DN1693_c0_g1	.
TRINITY_DN1675_c0_g1	.
TRINITY_DN1616_c0_g1	GAL83_YEAST^GAL83_YEAST^Q:1281-568,H:162-415^35.955%ID^E:1.29e-37^RecName: Full=SNF1 protein kinase subunit beta-3;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN1660_c0_g1	RAB7_NEUCR^RAB7_NEUCR^Q:764-150,H:1-205^82.439%ID^E:6.27e-128^RecName: Full=Probable Ras-related protein Rab7;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN97053_c0_g1	CBP3_YEAST^CBP3_YEAST^Q:439-218,H:203-276^45.946%ID^E:6.33e-14^RecName: Full=Protein CBP3, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN93937_c0_g1	VA0D_NEUCR^VA0D_NEUCR^Q:592-104,H:203-364^78.528%ID^E:1.06e-83^RecName: Full=V-type proton ATPase subunit d;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN93767_c0_g1	.
TRINITY_DN93776_c0_g1	.
TRINITY_DN93732_c0_g1	RIM1_YEAST^RIM1_YEAST^Q:660-277,H:1-125^30%ID^E:2.06e-09^RecName: Full=Single-stranded DNA-binding protein RIM1, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN93775_c0_g1	YF49_SCHPO^YF49_SCHPO^Q:925-578,H:2470-2583^43.103%ID^E:2.79e-19^RecName: Full=UPF0648 protein C3H5.09c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN32282_c0_g2	COX5_NEUCR^COX5_NEUCR^Q:221-6,H:60-131^56.944%ID^E:3.61e-18^RecName: Full=Cytochrome c oxidase polypeptide 5, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN32288_c0_g1	INVB_DAUCA^INVB_DAUCA^Q:3-1133,H:281-661^66.667%ID^E:5.04e-180^RecName: Full=Beta-fructofuranosidase, soluble isoenzyme I;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Apiales; Apiaceae; Apioideae; Scandiceae; Daucinae; Daucus; Daucus sect. Daucus
TRINITY_DN32288_c0_g2	RHVI1_ROSHC^RHVI1_ROSHC^Q:138-1007,H:25-314^69.388%ID^E:4.11e-139^RecName: Full=Acid beta-fructofuranosidase 1, vacuolar {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Rosoideae; Rosoideae unplaced; Rosa
TRINITY_DN32204_c0_g2	.
TRINITY_DN32270_c0_g1	.
TRINITY_DN32220_c0_g1	ENO_MASBA^ENO_MASBA^Q:176-346,H:1-57^70.175%ID^E:4.92e-17^RecName: Full=Enolase;^Eukaryota; Amoebozoa; Archamoebae; Mastigamoebidae; Mastigamoeba
TRINITY_DN32266_c0_g1	YPT1_NEUCR^YPT1_NEUCR^Q:685-569,H:142-180^89.744%ID^E:2.13e-15^RecName: Full=GTP-binding protein ypt1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN32266_c0_g2	YPT1_NEUCR^YPT1_NEUCR^Q:96-542,H:1-149^97.987%ID^E:2.41e-106^RecName: Full=GTP-binding protein ypt1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN32293_c1_g2	.
TRINITY_DN32262_c0_g2	MAL11_YEAST^MAL11_YEAST^Q:175-1758,H:72-584^41.243%ID^E:7.85e-137^RecName: Full=General alpha-glucoside permease;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN32262_c0_g3	MAL31_YEAST^MAL31_YEAST^Q:20-307,H:265-361^42.268%ID^E:1.49e-19^RecName: Full=Maltose permease MAL31;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces`MAL31_YEAST^MAL31_YEAST^Q:320-478,H:265-317^54.717%ID^E:2.04e-14^RecName: Full=Maltose permease MAL31;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN32262_c0_g7	MAL11_YEAST^MAL11_YEAST^Q:12-761,H:352-584^42.8%ID^E:2.46e-53^RecName: Full=General alpha-glucoside permease;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN32296_c1_g1	.
TRINITY_DN32248_c0_g1	EGC_CITJA^EGC_CITJA^Q:706-311,H:7-130^36.029%ID^E:7.6e-18^RecName: Full=EG45-like domain containing protein;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Sapindales; Rutaceae; Aurantioideae; Citrus
TRINITY_DN32295_c0_g1	.
TRINITY_DN32219_c0_g1	.
TRINITY_DN32230_c0_g1	.
TRINITY_DN32236_c0_g2	YG31B_YEAST^YG31B_YEAST^Q:24-725,H:1254-1474^27.778%ID^E:1.96e-16^RecName: Full=Transposon Ty3-G Gag-Pol polyprotein;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN32300_c0_g1	RS17_DESAP^RS17_DESAP^Q:576-370,H:17-85^60.87%ID^E:3.71e-23^RecName: Full=30S ribosomal protein S17 {ECO:0000255|HAMAP-Rule:MF_01345};^Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Candidatus Desulforudis
TRINITY_DN32249_c1_g2	.
TRINITY_DN32249_c1_g3	.
TRINITY_DN32243_c1_g2	ATN5_YEAST^ATN5_YEAST^Q:1315-5,H:370-838^47.412%ID^E:5.02e-131^RecName: Full=Sodium transport ATPase 5;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN32226_c0_g1	EPHA_MYCTU^EPHA_MYCTU^Q:104-772,H:1-231^39.655%ID^E:1.37e-44^RecName: Full=Epoxide hydrolase A {ECO:0000303|PubMed:16511284};^Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
TRINITY_DN32239_c0_g1	.
TRINITY_DN32242_c0_g1	ALL12_OLEEU^ALL12_OLEEU^Q:1080-211,H:21-308^68.621%ID^E:1.8e-134^RecName: Full=Isoflavone reductase-like protein;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Lamiales; Oleaceae; Oleeae; Olea
TRINITY_DN18461_c0_g1	TRT5_ASPTN^TRT5_ASPTN^Q:2-559,H:27-202^38.172%ID^E:2.63e-37^RecName: Full=Methyltransferase trt5 {ECO:0000303|PubMed:22549923};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN11082_c0_g1	.
TRINITY_DN11094_c0_g1	.
TRINITY_DN11032_c0_g1	.
TRINITY_DN68345_c0_g1	RNHX1_ARATH^RNHX1_ARATH^Q:42-755,H:289-527^29.461%ID^E:2.39e-25^RecName: Full=Putative ribonuclease H protein At1g65750;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`RNHX1_ARATH^RNHX1_ARATH^Q:833-916,H:554-581^46.429%ID^E:2.39e-25^RecName: Full=Putative ribonuclease H protein At1g65750;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN75053_c0_g1	FUM16_GIBM7^FUM16_GIBM7^Q:733-104,H:365-576^48.113%ID^E:4.4e-67^RecName: Full=Acyl-CoA synthetase FUM16 {ECO:0000303|PubMed:12620260};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium fujikuroi species complex
