#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN15622_c0_g1	WNK5_ARATH^WNK5_ARATH^Q:625-5,H:63-269^83.575%ID^E:3.35e-130^RecName: Full=Probable serine/threonine-protein kinase WNK5;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN15624_c0_g1	ARP2_ASPFU^ARP2_ASPFU^Q:2-514,H:89-258^52.047%ID^E:2.33e-57^RecName: Full=Hydroxynaphthalene reductase arp2 {ECO:0000303|PubMed:19703288};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN15627_c0_g2	.
TRINITY_DN7240_c0_g1	YKH3_SCHPO^YKH3_SCHPO^Q:144-761,H:913-1109^35.749%ID^E:1.92e-34^RecName: Full=Uncharacterized protein PYUK71.03c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN1690_c0_g1	CLH_SCHPO^CLH_SCHPO^Q:471-187,H:1548-1642^41.414%ID^E:1.19e-18^RecName: Full=Probable clathrin heavy chain;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN18490_c0_g1	SEC14_SCHPO^SEC14_SCHPO^Q:651-214,H:138-283^67.123%ID^E:3.38e-71^RecName: Full=Sec14 cytosolic factor;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN18441_c0_g1	UGGG_ARATH^UGGG_ARATH^Q:3-851,H:1326-1613^84.722%ID^E:5.49e-174^RecName: Full=UDP-glucose:glycoprotein glucosyltransferase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN18402_c0_g1	.
TRINITY_DN18418_c0_g1	.
TRINITY_DN18454_c0_g1	MTR_NEUCR^MTR_NEUCR^Q:22-1188,H:2-390^24.121%ID^E:7.83e-31^RecName: Full=N amino acid transport system protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN18454_c0_g1	MTR_NEUCR^MTR_NEUCR^Q:22-1188,H:2-390^24.121%ID^E:7.83e-31^RecName: Full=N amino acid transport system protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN18499_c0_g1	.
TRINITY_DN18448_c0_g1	.
TRINITY_DN18466_c0_g1	.
TRINITY_DN18453_c0_g1	.
TRINITY_DN18481_c0_g1	KEG_ARATH^KEG_ARATH^Q:1-144,H:1573-1620^89.583%ID^E:1.98e-22^RecName: Full=E3 ubiquitin-protein ligase KEG;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN18485_c0_g1	OSTB_YEAST^OSTB_YEAST^Q:477-4,H:245-387^33.333%ID^E:2.11e-22^RecName: Full=Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN18431_c0_g1	VLP4_BEAB2^VLP4_BEAB2^Q:404-63,H:34-172^34.532%ID^E:1.55e-10^RecName: Full=Vacuole-localized protein 4 {ECO:0000303|PubMed:28557308};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Beauveria`VLP4_BEAB2^VLP4_BEAB2^Q:533-261,H:28-172^29.655%ID^E:1.33e-09^RecName: Full=Vacuole-localized protein 4 {ECO:0000303|PubMed:28557308};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Beauveria`VLP4_BEAB2^VLP4_BEAB2^Q:206-18,H:34-111^37.179%ID^E:4.84e-08^RecName: Full=Vacuole-localized protein 4 {ECO:0000303|PubMed:28557308};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Beauveria
TRINITY_DN11087_c0_g1	.
TRINITY_DN11037_c0_g1	.
TRINITY_DN11015_c0_g1	RQC2_YEAST^RQC2_YEAST^Q:582-860,H:931-1018^41.935%ID^E:1.14e-06^RecName: Full=Ribosome quality control complex subunit 2 {ECO:0000303|PubMed:25554787};^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN68368_c0_g1	PP2B_ASPFU^PP2B_ASPFU^Q:41-709,H:219-437^88.341%ID^E:4.9e-140^RecName: Full=Serine/threonine-protein phosphatase 2B catalytic subunit;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN68363_c0_g1	ATG1_ASPOR^ATG1_ASPOR^Q:733-50,H:297-513^32.083%ID^E:8.17e-16^RecName: Full=Serine/threonine-protein kinase atg1 {ECO:0000250|UniProtKB:P53104};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN2263_c0_g1	SSDH1_SCHPO^SSDH1_SCHPO^Q:550-68,H:384-544^59.006%ID^E:7.73e-55^RecName: Full=Putative succinate-semialdehyde dehydrogenase C1002.12c [NADP(+)];^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN2217_c0_g1	SERA_YEAST^SERA_YEAST^Q:441-1,H:199-346^68.243%ID^E:2.57e-70^RecName: Full=D-3-phosphoglycerate dehydrogenase 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN2214_c0_g1	CERK1_ORYSJ^CERK1_ORYSJ^Q:1-387,H:496-624^67.442%ID^E:7.12e-57^RecName: Full=Chitin elicitor receptor kinase 1 {ECO:0000303|PubMed:21070404};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN2200_c0_g1	ATN5_YEAST^ATN5_YEAST^Q:833-3,H:558-839^59.507%ID^E:3.37e-107^RecName: Full=Sodium transport ATPase 5;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN2224_c0_g1	.
TRINITY_DN2266_c0_g1	PMD1_SCHPO^PMD1_SCHPO^Q:3-1274,H:843-1242^29.953%ID^E:2.91e-62^RecName: Full=Leptomycin B resistance protein pmd1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`PMD1_SCHPO^PMD1_SCHPO^Q:24-1274,H:154-551^23.598%ID^E:6.9e-29^RecName: Full=Leptomycin B resistance protein pmd1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN2249_c0_g1	AATR1_SCHPO^AATR1_SCHPO^Q:656-9,H:67-281^47.005%ID^E:2.92e-68^RecName: Full=Aromatic amino acid aminotransferase C56E4.03;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN51218_c0_g1	YCFI_YEAST^YCFI_YEAST^Q:8-523,H:205-390^42.857%ID^E:1.26e-39^RecName: Full=Metal resistance protein YCF1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN51238_c0_g1	.
TRINITY_DN51289_c0_g1	YNY8_SCHPO^YNY8_SCHPO^Q:1-381,H:24-150^43.307%ID^E:6.98e-30^RecName: Full=Uncharacterized protein C1711.08;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN6976_c0_g1	UBP21_SCHPO^UBP21_SCHPO^Q:651-7,H:784-972^27.442%ID^E:6.21e-18^RecName: Full=Ubiquitin carboxyl-terminal hydrolase 21;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN6920_c0_g1	YC1B_SCHPO^YC1B_SCHPO^Q:32-637,H:677-886^38.863%ID^E:4.62e-44^RecName: Full=Uncharacterized MscS family protein C1183.11;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN6970_c0_g1	BFR1_SCHPO^BFR1_SCHPO^Q:68-1663,H:823-1363^51.201%ID^E:9.15e-175^RecName: Full=Brefeldin A resistance protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`BFR1_SCHPO^BFR1_SCHPO^Q:281-1663,H:173-678^21.815%ID^E:5.96e-21^RecName: Full=Brefeldin A resistance protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN6913_c0_g1	.
TRINITY_DN6926_c0_g1	MMS2_YEAST^MMS2_YEAST^Q:414-1,H:1-137^68.116%ID^E:2.37e-53^RecName: Full=Ubiquitin-conjugating enzyme variant MMS2;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN42110_c0_g1	NAC73_ARATH^NAC73_ARATH^Q:839-129,H:1-233^70.168%ID^E:7.68e-124^RecName: Full=NAC domain-containing protein 73 {ECO:0000303|PubMed:15029955};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN42112_c0_g1	.
TRINITY_DN73234_c0_g1	.
TRINITY_DN8707_c0_g1	ZAT10_ARATH^ZAT10_ARATH^Q:3-659,H:32-227^50.22%ID^E:1.09e-48^RecName: Full=Zinc finger protein ZAT10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN8754_c0_g1	YA7D_SCHPO^YA7D_SCHPO^Q:40-864,H:352-625^46.182%ID^E:1.05e-52^RecName: Full=Uncharacterized membrane protein C24H6.13;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN8790_c0_g1	DAVT_PSEPK^DAVT_PSEPK^Q:741-1,H:57-293^41.296%ID^E:5.31e-54^RecName: Full=5-aminovalerate aminotransferase DavT;^Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
TRINITY_DN8786_c0_g1	.
TRINITY_DN8750_c0_g1	NDB3_ARATH^NDB3_ARATH^Q:1-237,H:502-580^91.139%ID^E:3.91e-48^RecName: Full=External alternative NAD(P)H-ubiquinone oxidoreductase B3, mitochondrial;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN8768_c0_g1	Y1068_ANADE^Y1068_ANADE^Q:171-452,H:178-258^27.66%ID^E:3.24e-06^RecName: Full=UPF0173 metal-dependent hydrolase Adeh_1068 {ECO:0000255|HAMAP-Rule:MF_00457};^Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Anaeromyxobacteraceae; Anaeromyxobacter
TRINITY_DN8732_c0_g1	TCPA_SCHPO^TCPA_SCHPO^Q:751-2,H:34-283^76.4%ID^E:2.84e-137^RecName: Full=T-complex protein 1 subunit alpha;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN34137_c0_g1	TF29_SCHPO^TF29_SCHPO^Q:8-244,H:757-837^40.741%ID^E:6.18e-09^RecName: Full=Transposon Tf2-9 polyprotein;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN34117_c0_g1	CRNA_EMENI^CRNA_EMENI^Q:3-488,H:111-263^55.215%ID^E:8.38e-40^RecName: Full=Nitrate transporter;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN34172_c0_g1	.
TRINITY_DN34106_c0_g1	C75B4_ORYSJ^C75B4_ORYSJ^Q:28-615,H:214-412^42.574%ID^E:7.36e-39^RecName: Full=Flavonoid 3'-monooxygenase CYP75B4 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN34163_c0_g1	AMPL_YEAST^AMPL_YEAST^Q:949-2,H:79-399^42.331%ID^E:9.39e-75^RecName: Full=Vacuolar aminopeptidase 1 {ECO:0000303|PubMed:17329814};^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN51180_c0_g1	MAO3_BACSU^MAO3_BACSU^Q:17-730,H:327-563^44.262%ID^E:6.16e-55^RecName: Full=Probable NAD-dependent malic enzyme 3;^Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
TRINITY_DN22465_c0_g1	SUB2_ASPFU^SUB2_ASPFU^Q:5-568,H:258-445^92.021%ID^E:3.22e-125^RecName: Full=ATP-dependent RNA helicase sub2;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN22458_c0_g2	A6334_ARTBC^A6334_ARTBC^Q:1045-5,H:177-526^62.89%ID^E:2.3e-151^RecName: Full=Putative secreted metallopeptidase {ECO:0000305};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Onygenales; Arthrodermataceae; Trichophyton
TRINITY_DN22474_c0_g1	TOM70_NEUCR^TOM70_NEUCR^Q:522-1,H:331-503^75.287%ID^E:3.12e-84^RecName: Full=Mitochondrial import receptor subunit tom70;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN22494_c0_g1	MCS4_SCHPO^MCS4_SCHPO^Q:220-2,H:2-77^32.895%ID^E:7.49e-07^RecName: Full=Response regulator mcs4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN22466_c0_g2	PPDK_MESCR^PPDK_MESCR^Q:3-1643,H:361-907^89.397%ID^E:0^RecName: Full=Pyruvate, phosphate dikinase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; Caryophyllales; Aizoaceae; Mesembryanthemum; Cryophytum
TRINITY_DN22491_c0_g1	CCG6_NEUCR^CCG6_NEUCR^Q:712-572,H:23-69^61.702%ID^E:1.37e-08^RecName: Full=Clock-controlled protein 6;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN22434_c0_g1	.
TRINITY_DN22423_c0_g2	AMT1_SCHPO^AMT1_SCHPO^Q:321-638,H:16-121^64.151%ID^E:3.69e-42^RecName: Full=Ammonium transporter 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN22442_c0_g1	.
TRINITY_DN22489_c0_g1	TPN1_YEAST^TPN1_YEAST^Q:430-5,H:29-173^32.192%ID^E:8.37e-10^RecName: Full=Vitamin B6 transporter TPN1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN22489_c0_g2	FCY21_YEAST^FCY21_YEAST^Q:429-76,H:214-331^36.441%ID^E:6.7e-11^RecName: Full=Purine-cytosine permease FCY21;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN22462_c0_g1	EFGC_ARATH^EFGC_ARATH^Q:536-3,H:526-703^94.944%ID^E:1.22e-117^RecName: Full=Elongation factor G, chloroplastic {ECO:0000255|HAMAP-Rule:MF_03063};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22403_c0_g1	NRPBC_ARATH^NRPBC_ARATH^Q:429-277,H:1-51^88.235%ID^E:1.64e-26^RecName: Full=DNA-directed RNA polymerases II, IV and V subunit 12;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22410_c0_g1	.
TRINITY_DN22475_c0_g2	.
TRINITY_DN22484_c0_g1	.
TRINITY_DN22459_c0_g1	BAG2_ARATH^BAG2_ARATH^Q:142-867,H:2-285^41.259%ID^E:1.49e-66^RecName: Full=BAG family molecular chaperone regulator 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22418_c0_g1	.
TRINITY_DN22460_c0_g1	.
TRINITY_DN22486_c0_g1	CMBL_HUMAN^CMBL_HUMAN^Q:270-923,H:27-245^32.301%ID^E:6.04e-30^RecName: Full=Carboxymethylenebutenolidase homolog;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN22417_c0_g1	.
TRINITY_DN22482_c1_g1	PUR4_YEAST^PUR4_YEAST^Q:806-6,H:348-611^74.254%ID^E:3.96e-108^RecName: Full=Phosphoribosylformylglycinamidine synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN22420_c0_g1	.
TRINITY_DN22476_c0_g1	RL35A_RAT^RL35A_RAT^Q:316-14,H:5-110^63.208%ID^E:9.65e-42^RecName: Full=60S ribosomal protein L35a;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN22430_c1_g1	.
TRINITY_DN22496_c1_g2	TBL41_ARATH^TBL41_ARATH^Q:201-878,H:32-261^58.696%ID^E:2.46e-99^RecName: Full=Protein trichome birefringence-like 41;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22490_c0_g1	HSP88_NEUCR^HSP88_NEUCR^Q:573-1,H:272-464^56.995%ID^E:4.2e-72^RecName: Full=Heat shock protein hsp88;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN22429_c0_g2	.
TRINITY_DN22429_c1_g1	.
TRINITY_DN22455_c0_g1	CBR1_HUMAN^CBR1_HUMAN^Q:6-587,H:33-218^35.644%ID^E:1.03e-30^RecName: Full=Carbonyl reductase [NADPH] 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN22455_c0_g2	CBR1_MOUSE^CBR1_MOUSE^Q:684-499,H:214-277^45.312%ID^E:4.08e-10^RecName: Full=Carbonyl reductase [NADPH] 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN35777_c0_g1	PCY1_SCHPO^PCY1_SCHPO^Q:397-2,H:85-216^67.424%ID^E:4.45e-63^RecName: Full=Probable choline-phosphate cytidylyltransferase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN35712_c0_g1	ACO12_ARATH^ACO12_ARATH^Q:392-3,H:7-137^27.481%ID^E:1.21e-11^RecName: Full=Putative peroxisomal acyl-coenzyme A oxidase 1.2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN42288_c0_g1	GS39_BACSU^GS39_BACSU^Q:928-80,H:5-276^48.057%ID^E:2.94e-83^RecName: Full=General stress protein 39;^Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
TRINITY_DN42287_c0_g1	YIL2_SCHPO^YIL2_SCHPO^Q:11-613,H:87-250^25.871%ID^E:1.31e-10^RecName: Full=Putative Rho GTPase-activating protein C1565.02c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN42212_c0_g1	YE85_SCHPO^YE85_SCHPO^Q:1-774,H:112-359^48.846%ID^E:5.65e-76^RecName: Full=Uncharacterized WD repeat-containing protein C9G1.05;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN24756_c0_g1	VLMA_LECSP^VLMA_LECSP^Q:127-435,H:120-226^34.259%ID^E:7.69e-11^RecName: Full=Fatty acid hydroxylase vlmA {ECO:0000303|PubMed:24848421};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Lecanicillium
TRINITY_DN24791_c0_g3	QCR2_NEUCR^QCR2_NEUCR^Q:1003-53,H:142-454^47.5%ID^E:1.54e-74^RecName: Full=Cytochrome b-c1 complex subunit 2, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN24723_c0_g2	VGL1_SCHPO^VGL1_SCHPO^Q:1957-56,H:688-1282^29.606%ID^E:1.46e-78^RecName: Full=Vigilin 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`VGL1_SCHPO^VGL1_SCHPO^Q:1954-62,H:523-1114^23.235%ID^E:2.62e-22^RecName: Full=Vigilin 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`VGL1_SCHPO^VGL1_SCHPO^Q:1543-500,H:251-619^22.396%ID^E:9.23e-06^RecName: Full=Vigilin 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN24723_c0_g2	VGL1_SCHPO^VGL1_SCHPO^Q:1957-56,H:688-1282^29.606%ID^E:1.46e-78^RecName: Full=Vigilin 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`VGL1_SCHPO^VGL1_SCHPO^Q:1954-62,H:523-1114^23.235%ID^E:2.62e-22^RecName: Full=Vigilin 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`VGL1_SCHPO^VGL1_SCHPO^Q:1543-500,H:251-619^22.396%ID^E:9.23e-06^RecName: Full=Vigilin 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN24711_c0_g1	RBG4_ARATH^RBG4_ARATH^Q:124-366,H:35-115^55.556%ID^E:3.27e-26^RecName: Full=Glycine-rich RNA-binding protein 4, mitochondrial;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
