#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN23542_c1_g5	IAA14_ARATH^IAA14_ARATH^Q:228-1,H:27-92^61.842%ID^E:1.25e-18^RecName: Full=Auxin-responsive protein IAA14;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23542_c1_g6	IAA14_ARATH^IAA14_ARATH^Q:2-436,H:85-228^79.31%ID^E:9.66e-76^RecName: Full=Auxin-responsive protein IAA14;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23542_c1_g7	AX22D_VIGRR^AX22D_VIGRR^Q:193-759,H:1-192^64.796%ID^E:1.53e-80^RecName: Full=Auxin-induced protein 22D;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Vigna
TRINITY_DN23542_c1_g8	IAA4_PEA^IAA4_PEA^Q:40-429,H:63-189^82.443%ID^E:1.12e-73^RecName: Full=Auxin-induced protein IAA4;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Fabeae; Pisum
TRINITY_DN23570_c1_g2	APF2_ARATH^APF2_ARATH^Q:380-1351,H:72-395^71.692%ID^E:6.42e-152^RecName: Full=Aspartyl protease family protein 2 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23570_c1_g4	.
TRINITY_DN23570_c1_g6	OAT_SCHPO^OAT_SCHPO^Q:1341-346,H:104-431^61.677%ID^E:2.85e-130^RecName: Full=Ornithine aminotransferase car2;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23570_c1_g7	APF2_ARATH^APF2_ARATH^Q:5-187,H:424-484^83.607%ID^E:3.31e-26^RecName: Full=Aspartyl protease family protein 2 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23556_c0_g1	EF1A_ASPOR^EF1A_ASPOR^Q:1-96,H:411-442^90.625%ID^E:8.63e-13^RecName: Full=Elongation factor 1-alpha;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN23556_c0_g5	UAF30_YEAST^UAF30_YEAST^Q:315-533,H:124-195^42.466%ID^E:5.91e-15^RecName: Full=Upstream activation factor subunit UAF30;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23556_c0_g6	.
TRINITY_DN23502_c0_g4	.
TRINITY_DN23502_c0_g6	SOQ1_ARATH^SOQ1_ARATH^Q:3-875,H:135-396^65.636%ID^E:8.62e-107^RecName: Full=Protein SUPPRESSOR OF QUENCHING 1, chloroplastic {ECO:0000303|PubMed:23818601};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23502_c0_g7	VA0D_SCHPO^VA0D_SCHPO^Q:1119-70,H:1-342^56%ID^E:5.66e-148^RecName: Full=V-type proton ATPase subunit d;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23524_c0_g1	BGL14_ORYSJ^BGL14_ORYSJ^Q:148-1113,H:24-347^58.025%ID^E:4.67e-138^RecName: Full=Probable inactive beta-glucosidase 14;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN23524_c0_g2	BGL14_ORYSJ^BGL14_ORYSJ^Q:21-425,H:364-498^58.519%ID^E:7.45e-47^RecName: Full=Probable inactive beta-glucosidase 14;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN23595_c1_g1	EF1A_SERIN^EF1A_SERIN^Q:3-566,H:258-445^92.553%ID^E:6.69e-125^RecName: Full=Elongation factor 1-alpha;^Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Sebacinales; Serendipitaceae; Serendipita
TRINITY_DN23595_c1_g3	EF1A_AURPU^EF1A_AURPU^Q:1-264,H:345-432^98.864%ID^E:9.76e-58^RecName: Full=Elongation factor 1-alpha;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Dothideomycetidae; Dothideales; Saccotheciaceae; Aureobasidium
TRINITY_DN23595_c1_g8	.
TRINITY_DN23529_c0_g2	POT2_ARATH^POT2_ARATH^Q:2592-220,H:1-794^78.473%ID^E:0^RecName: Full=Potassium transporter 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23539_c0_g1	.
TRINITY_DN23539_c1_g3	Y1385_MYCBO^Y1385_MYCBO^Q:115-240,H:206-247^54.762%ID^E:2.43e-08^RecName: Full=Uncharacterized oxidoreductase Mb1385;^Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
TRINITY_DN23539_c1_g4	Y1385_MYCBO^Y1385_MYCBO^Q:382-2,H:74-195^40.945%ID^E:1.27e-24^RecName: Full=Uncharacterized oxidoreductase Mb1385;^Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
TRINITY_DN23539_c1_g8	DHB4_DROME^DHB4_DROME^Q:209-421,H:14-90^46.25%ID^E:4.67e-09^RecName: Full=Peroxisomal multifunctional enzyme type 2 {ECO:0000303|PubMed:21320074};^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN23569_c2_g1	PPIA_BLAGE^PPIA_BLAGE^Q:843-352,H:1-164^81.707%ID^E:7.71e-89^RecName: Full=Peptidyl-prolyl cis-trans isomerase;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Dictyoptera; Blattodea; Blaberoidea; Ectobiidae; Blattellinae; Blattella
TRINITY_DN23569_c2_g2	MED31_USTMA^MED31_USTMA^Q:516-166,H:7-122^38.462%ID^E:4.86e-17^RecName: Full=Mediator of RNA polymerase II transcription subunit 31;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN23569_c2_g3	POPA_AMABI^POPA_AMABI^Q:193-2517,H:20-752^37.789%ID^E:5.15e-168^RecName: Full=Prolyl oligopeptidase A {ECO:0000303|PubMed:20889720};^Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Amanitaceae; Amanita
TRINITY_DN23569_c2_g4	SNF1_SCHPO^SNF1_SCHPO^Q:2011-845,H:31-382^55.527%ID^E:2.69e-141^RecName: Full=SNF1-like protein kinase ssp2 {ECO:0000303|PubMed:22140232};^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23569_c2_g6	.
TRINITY_DN23574_c1_g1	UBP3_SCHPO^UBP3_SCHPO^Q:1912-605,H:106-510^42.404%ID^E:3.2e-98^RecName: Full=Probable ubiquitin carboxyl-terminal hydrolase 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23574_c1_g1	UBP3_SCHPO^UBP3_SCHPO^Q:1912-605,H:106-510^42.404%ID^E:3.2e-98^RecName: Full=Probable ubiquitin carboxyl-terminal hydrolase 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23514_c0_g1	DRL27_ARATH^DRL27_ARATH^Q:1221-4,H:71-471^36.65%ID^E:1.79e-58^RecName: Full=Disease resistance protein At4g27190;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23514_c0_g3	.
TRINITY_DN23514_c0_g4	PAT1_ARATH^PAT1_ARATH^Q:1676-129,H:1-490^65.125%ID^E:0^RecName: Full=Scarecrow-like transcription factor PAT1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23566_c0_g1	.
TRINITY_DN23566_c0_g2	RRP3_USTMA^RRP3_USTMA^Q:1-339,H:397-510^79.825%ID^E:1.89e-36^RecName: Full=ATP-dependent rRNA helicase RRP3 {ECO:0000305};^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN23566_c0_g2	RRP3_USTMA^RRP3_USTMA^Q:1-339,H:397-510^79.825%ID^E:1.89e-36^RecName: Full=ATP-dependent rRNA helicase RRP3 {ECO:0000305};^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN23566_c0_g3	JEN1_YEAST^JEN1_YEAST^Q:1514-258,H:123-552^30.787%ID^E:5.77e-45^RecName: Full=Carboxylic acid transporter protein homolog;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23534_c1_g1	.
TRINITY_DN23526_c0_g2	YAKB_SCHPO^YAKB_SCHPO^Q:16-648,H:331-519^27.57%ID^E:3.01e-12^RecName: Full=Uncharacterized transcriptional regulatory protein C1F7.11c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23526_c0_g2	YAKB_SCHPO^YAKB_SCHPO^Q:16-648,H:331-519^27.57%ID^E:3.01e-12^RecName: Full=Uncharacterized transcriptional regulatory protein C1F7.11c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23532_c0_g1	.
TRINITY_DN23500_c1_g1	TKTL2_MOUSE^TKTL2_MOUSE^Q:1929-283,H:78-622^24.872%ID^E:7.48e-19^RecName: Full=Transketolase-like protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN23500_c1_g2	.
TRINITY_DN23522_c0_g1	.
TRINITY_DN23522_c1_g2	.
TRINITY_DN23522_c1_g3	.
TRINITY_DN23522_c1_g4	ARTA_ASPFN^ARTA_ASPFN^Q:552-76,H:76-234^86.792%ID^E:2.47e-100^RecName: Full=14-3-3 family protein artA {ECO:0000303|PubMed:29247055};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN23522_c1_g6	1433_TRIHA^1433_TRIHA^Q:147-833,H:4-232^89.52%ID^E:5.67e-150^RecName: Full=14-3-3 protein homolog;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN23522_c1_g7	.
TRINITY_DN23522_c1_g8	ARTA_ASPFN^ARTA_ASPFN^Q:432-1,H:4-147^84.722%ID^E:3.3e-84^RecName: Full=14-3-3 family protein artA {ECO:0000303|PubMed:29247055};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN23522_c1_g11	RHP42_SCHPO^RHP42_SCHPO^Q:822-7,H:323-604^34.589%ID^E:8.26e-49^RecName: Full=DNA repair protein rhp42;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23521_c1_g1	PSME4_MOUSE^PSME4_MOUSE^Q:608-36,H:330-533^34.951%ID^E:7.09e-20^RecName: Full=Proteasome activator complex subunit 4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN23521_c3_g1	.
TRINITY_DN23521_c3_g2	.
TRINITY_DN23586_c0_g5	ITN1_ARATH^ITN1_ARATH^Q:383-1375,H:210-570^23.016%ID^E:4.37e-14^RecName: Full=Ankyrin repeat-containing protein ITN1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23518_c2_g2	RS6B_SCHPO^RS6B_SCHPO^Q:36-587,H:1-184^77.717%ID^E:2.67e-104^RecName: Full=40S ribosomal protein S6-B;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23518_c2_g4	.
TRINITY_DN23548_c1_g1	SDR_YARLI^SDR_YARLI^Q:201-983,H:15-278^49.057%ID^E:2.13e-77^RecName: Full=Probable NADP-dependent mannitol dehydrogenase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Dipodascaceae; Yarrowia
TRINITY_DN23579_c0_g1	SFR2_ORYSJ^SFR2_ORYSJ^Q:105-1901,H:42-642^69.472%ID^E:0^RecName: Full=Beta-glucosidase-like SFR2, chloroplastic {ECO:0000303|PubMed:15258268};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN50136_c0_g1	.
TRINITY_DN50179_c0_g1	SSRD_PONAB^SSRD_PONAB^Q:156-428,H:24-111^35.165%ID^E:1.97e-10^RecName: Full=Translocon-associated protein subunit delta;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo
TRINITY_DN5921_c0_g1	HQGT_RAUSE^HQGT_RAUSE^Q:3-761,H:212-463^62.846%ID^E:2.21e-98^RecName: Full=Hydroquinone glucosyltransferase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Apocynaceae; Rauvolfioideae; Vinceae; Rauvolfiinae; Rauvolfia
TRINITY_DN5930_c0_g1	.
TRINITY_DN5982_c0_g1	TNNI_DROME^TNNI_DROME^Q:423-187,H:152-230^69.62%ID^E:4.89e-29^RecName: Full=Troponin I;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN5908_c0_g1	SIR4_BATDJ^SIR4_BATDJ^Q:50-388,H:190-301^50.442%ID^E:6.86e-32^RecName: Full=NAD-dependent protein deacylase SIR4 {ECO:0000255|HAMAP-Rule:MF_03161};^Eukaryota; Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycetes; Rhizophydiales; Rhizophydiales incertae sedis; Batrachochytrium
TRINITY_DN5952_c0_g1	BIOF_HAEDU^BIOF_HAEDU^Q:5-766,H:140-371^33.465%ID^E:3.37e-33^RecName: Full=8-amino-7-oxononanoate synthase {ECO:0000250|UniProtKB:P12998};^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus
TRINITY_DN5995_c0_g1	NIF3_SCHPO^NIF3_SCHPO^Q:3-398,H:148-275^43.939%ID^E:1.51e-28^RecName: Full=Protein NIF3 homolog {ECO:0000305};^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN5919_c0_g1	RRP6_SCHPO^RRP6_SCHPO^Q:911-9,H:61-331^33.77%ID^E:2.6e-39^RecName: Full=Exosome complex exonuclease rrp6;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN5945_c0_g1	.
TRINITY_DN35183_c0_g1	.
TRINITY_DN35104_c0_g1	.
TRINITY_DN35182_c0_g1	MNN2_CANAL^MNN2_CANAL^Q:106-552,H:184-323^36.242%ID^E:3.52e-24^RecName: Full=Alpha-1,2-mannosyltransferase MNN2;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN49452_c0_g1	YPI1_LACBS^YPI1_LACBS^Q:87-347,H:7-93^42.391%ID^E:8.12e-14^RecName: Full=Type 1 phosphatases regulator YPI1;^Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae; Laccaria
TRINITY_DN19453_c0_g1	.
TRINITY_DN19416_c0_g1	SYY_OCEIH^SYY_OCEIH^Q:1586-51,H:2-422^35.673%ID^E:9.85e-93^RecName: Full=Tyrosine--tRNA ligase {ECO:0000255|HAMAP-Rule:MF_02006};^Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Oceanobacillus
TRINITY_DN19403_c0_g1	.
TRINITY_DN19429_c0_g1	.
TRINITY_DN19486_c0_g1	RS30_SCHPO^RS30_SCHPO^Q:73-249,H:1-59^83.051%ID^E:1.73e-12^RecName: Full=40S ribosomal protein S30-B;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN19482_c0_g1	ERG28_PONAB^ERG28_PONAB^Q:411-73,H:15-127^45.614%ID^E:2.19e-25^RecName: Full=Probable ergosterol biosynthetic protein 28;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo
TRINITY_DN19431_c0_g1	TLPH_ARATH^TLPH_ARATH^Q:863-171,H:16-239^46.552%ID^E:8.63e-67^RecName: Full=Thaumatin-like protein;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN19463_c0_g1	CTBL1_BOVIN^CTBL1_BOVIN^Q:973-2,H:81-368^32.099%ID^E:5.34e-40^RecName: Full=Beta-catenin-like protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos
TRINITY_DN19484_c0_g1	.
TRINITY_DN19484_c1_g1	.
TRINITY_DN19409_c0_g1	.
TRINITY_DN19462_c0_g1	.
TRINITY_DN19438_c0_g1	TSPO_MOUSE^TSPO_MOUSE^Q:679-182,H:1-160^37.952%ID^E:6.82e-24^RecName: Full=Translocator protein;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN19476_c1_g1	RL4A_SCHPO^RL4A_SCHPO^Q:794-3,H:63-319^65.152%ID^E:1.86e-88^RecName: Full=60S ribosomal protein L4-A;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN19468_c0_g1	.
TRINITY_DN19434_c0_g1	CPMO_COMS9^CPMO_COMS9^Q:1139-84,H:199-546^44.886%ID^E:2.71e-109^RecName: Full=Cyclopentanone 1,2-monooxygenase;^Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas
TRINITY_DN19447_c0_g1	NCED1_PHAVU^NCED1_PHAVU^Q:2029-341,H:47-615^71.773%ID^E:0^RecName: Full=9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Phaseolus
TRINITY_DN19478_c0_g1	.
TRINITY_DN19467_c0_g1	ABCGB_DICDI^ABCGB_DICDI^Q:886-2,H:58-333^40.339%ID^E:8.88e-58^RecName: Full=ABC transporter G family member 11;^Eukaryota; Amoebozoa; Mycetozoa; Dictyostelids; Dictyosteliales; Dictyosteliaceae; Dictyostelium`ABCGB_DICDI^ABCGB_DICDI^Q:592-44,H:826-998^28.804%ID^E:7.69e-12^RecName: Full=ABC transporter G family member 11;^Eukaryota; Amoebozoa; Mycetozoa; Dictyostelids; Dictyosteliales; Dictyosteliaceae; Dictyostelium
TRINITY_DN19439_c0_g1	EXP15_ARATH^EXP15_ARATH^Q:1053-415,H:30-242^81.221%ID^E:4.45e-117^RecName: Full=Expansin-A15;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN19420_c0_g1	.
TRINITY_DN19425_c0_g1	.
TRINITY_DN19460_c0_g1	PLB3_CANAX^PLB3_CANAX^Q:2-685,H:179-412^37.288%ID^E:1.65e-39^RecName: Full=Lysophospholipase 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN19460_c0_g3	PLB2_ASPFU^PLB2_ASPFU^Q:1039-218,H:323-582^45.455%ID^E:2.3e-58^RecName: Full=Lysophospholipase 2;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN19457_c0_g1	.
TRINITY_DN19457_c0_g1	.
TRINITY_DN19408_c0_g1	.
TRINITY_DN19401_c0_g1	.
TRINITY_DN19401_c1_g1	.
TRINITY_DN19428_c0_g1	.
TRINITY_DN19445_c0_g1	.
TRINITY_DN19415_c0_g1	PHK_SCHPO^PHK_SCHPO^Q:1-240,H:612-691^62.5%ID^E:4.61e-30^RecName: Full=Probable phosphoketolase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN19461_c0_g1	RCM1_SCHPO^RCM1_SCHPO^Q:1278-154,H:88-417^37.401%ID^E:3.79e-57^RecName: Full=25S rRNA (cytosine-C(5))-methyltransferase rcm1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN19451_c0_g1	YDYB_SCHPO^YDYB_SCHPO^Q:313-768,H:681-824^30.263%ID^E:4.86e-10^RecName: Full=PH and SEC7 domain-containing protein C11E3.11c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN19407_c0_g1	SYI_PERMH^SYI_PERMH^Q:1006-320,H:730-937^28.821%ID^E:1.02e-18^RecName: Full=Isoleucine--tRNA ligase {ECO:0000255|HAMAP-Rule:MF_02002};^Bacteria; Aquificae; Aquificales; Hydrogenothermaceae; Persephonella
TRINITY_DN19435_c0_g1	.
TRINITY_DN19452_c0_g1	.
TRINITY_DN19414_c0_g1	PCH2_RAT^PCH2_RAT^Q:233-1219,H:19-344^50.599%ID^E:6.04e-92^RecName: Full=Pachytene checkpoint protein 2 homolog;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN19471_c0_g1	RNU2_USTSP^RNU2_USTSP^Q:1126-866,H:29-114^72.414%ID^E:2.66e-34^RecName: Full=Ribonuclease U2;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN19413_c0_g2	PUR6_CHICK^PUR6_CHICK^Q:4-993,H:2-333^60.843%ID^E:8.45e-149^RecName: Full=Multifunctional protein ADE2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
