#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN74954_c0_g1	NHAA_VIBAL^NHAA_VIBAL^Q:1443-2243,H:67-332^52.06%ID^E:1.05e-71^RecName: Full=Na(+)/H(+) antiporter NhaA {ECO:0000255|HAMAP-Rule:MF_01844};^Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio
TRINITY_DN74954_c0_g1	NHAA_VIBAL^NHAA_VIBAL^Q:1443-2243,H:67-332^52.06%ID^E:1.05e-71^RecName: Full=Na(+)/H(+) antiporter NhaA {ECO:0000255|HAMAP-Rule:MF_01844};^Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio
TRINITY_DN3336_c0_g1	.
TRINITY_DN43215_c0_g1	.
TRINITY_DN43262_c0_g1	.
TRINITY_DN48254_c0_g1	CVPA_ECOLI^CVPA_ECOLI^Q:307-5,H:3-102^50.495%ID^E:1.84e-09^RecName: Full=Colicin V production protein;^Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia
TRINITY_DN48279_c0_g1	.
TRINITY_DN48279_c0_g1	.
TRINITY_DN48238_c0_g2	RS9_PSEF5^RS9_PSEF5^Q:26-448,H:3-129^63.83%ID^E:6.01e-51^RecName: Full=30S ribosomal protein S9 {ECO:0000255|HAMAP-Rule:MF_00532};^Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
TRINITY_DN48278_c0_g1	CBWD1_RAT^CBWD1_RAT^Q:194-1267,H:19-379^51.657%ID^E:3.43e-127^RecName: Full=COBW domain-containing protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN48285_c0_g1	.
TRINITY_DN48290_c0_g1	.
TRINITY_DN48257_c0_g1	.
TRINITY_DN48257_c0_g2	.
TRINITY_DN48268_c0_g1	ELOC_RAT^ELOC_RAT^Q:153-482,H:3-112^53.153%ID^E:1.59e-32^RecName: Full=Elongin-C;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN48212_c0_g1	.
TRINITY_DN48204_c0_g1	.
TRINITY_DN39519_c0_g1	.
TRINITY_DN52883_c3_g1	.
TRINITY_DN52873_c1_g1	.
TRINITY_DN52873_c4_g1	.
TRINITY_DN52897_c5_g2	.
TRINITY_DN52864_c6_g1	.
TRINITY_DN52864_c6_g2	.
TRINITY_DN52850_c8_g1	.
TRINITY_DN52850_c8_g2	.
TRINITY_DN52894_c2_g1	.
TRINITY_DN52855_c5_g1	.
TRINITY_DN52855_c5_g7	.
TRINITY_DN52816_c16_g4	.
TRINITY_DN52812_c6_g4	.
TRINITY_DN52828_c8_g1	.
TRINITY_DN52800_c2_g1	.
TRINITY_DN52800_c2_g9	.
TRINITY_DN52859_c9_g1	.
TRINITY_DN52859_c10_g2	DDX5_MOUSE^DDX5_MOUSE^Q:790-644,H:428-476^65.306%ID^E:6.64e-11^RecName: Full=Probable ATP-dependent RNA helicase DDX5;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN52863_c7_g1	.
TRINITY_DN52856_c9_g1	XIAP_RAT^XIAP_RAT^Q:1195-371,H:163-413^25.263%ID^E:5.06e-19^RecName: Full=E3 ubiquitin-protein ligase XIAP;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN52801_c2_g1	.
TRINITY_DN52833_c1_g1	.
TRINITY_DN52833_c2_g2	.
TRINITY_DN52832_c0_g1	.
TRINITY_DN52851_c2_g1	.
TRINITY_DN52851_c2_g2	.
TRINITY_DN52881_c10_g1	.
TRINITY_DN52823_c1_g3	.
TRINITY_DN52860_c0_g2	.
TRINITY_DN52860_c0_g3	.
TRINITY_DN52860_c0_g4	.
TRINITY_DN52862_c2_g7	ACE_DROME^ACE_DROME^Q:687-1,H:15-243^38.961%ID^E:2.92e-46^RecName: Full=Angiotensin-converting enzyme;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN52827_c1_g1	.
TRINITY_DN52841_c4_g3	ARCB_SHIFL^ARCB_SHIFL^Q:1-1026,H:302-631^30.925%ID^E:8.4e-27^RecName: Full=Aerobic respiration control sensor protein ArcB;^Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella
TRINITY_DN52841_c4_g3	ARCB_SHIFL^ARCB_SHIFL^Q:1-1026,H:302-631^30.925%ID^E:8.4e-27^RecName: Full=Aerobic respiration control sensor protein ArcB;^Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella
TRINITY_DN52841_c4_g5	.
TRINITY_DN52820_c4_g2	TIM23_DANRE^TIM23_DANRE^Q:991-491,H:38-203^47.619%ID^E:1.86e-30^RecName: Full=Mitochondrial import inner membrane translocase subunit Tim23;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio
TRINITY_DN52806_c0_g1	OBSTE_DROME^OBSTE_DROME^Q:86-538,H:51-216^27.586%ID^E:1.26e-11^RecName: Full=Protein obstructor-E {ECO:0000303|PubMed:28076349};^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN52885_c5_g2	.
TRINITY_DN52814_c0_g3	PSA1_CHICK^PSA1_CHICK^Q:387-1,H:104-232^59.69%ID^E:1.64e-54^RecName: Full=Proteasome subunit alpha type-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
TRINITY_DN52825_c5_g3	MIND_SHIFL^MIND_SHIFL^Q:864-121,H:21-269^69.076%ID^E:9.03e-104^RecName: Full=Septum site-determining protein MinD;^Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella
TRINITY_DN52817_c1_g4	.
TRINITY_DN52804_c3_g1	.
TRINITY_DN57108_c0_g1	.
TRINITY_DN57150_c3_g3	.
TRINITY_DN57100_c5_g1	.
TRINITY_DN57100_c5_g1	.
TRINITY_DN57100_c5_g5	.
TRINITY_DN57145_c0_g4	EF1A_CAEEL^EF1A_CAEEL^Q:679-2,H:194-419^97.788%ID^E:3.18e-164^RecName: Full=Elongation factor 1-alpha;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN57163_c3_g1	UBCD1_DROME^UBCD1_DROME^Q:1147-707,H:1-147^97.279%ID^E:2.89e-101^RecName: Full=Ubiquitin-conjugating enzyme E2-17 kDa;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN57149_c4_g1	PTG3C_MYCGE^PTG3C_MYCGE^Q:473-748,H:8-95^44.681%ID^E:3.07e-06^RecName: Full=PTS system glucose-specific EIICBA component {ECO:0000250|UniProtKB:Q57071};^Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
TRINITY_DN57175_c4_g4	.
TRINITY_DN57175_c5_g1	.
TRINITY_DN57175_c6_g3	L14BB_XENLA^L14BB_XENLA^Q:575-261,H:244-344^43.519%ID^E:5.03e-12^RecName: Full=Protein LSM14 homolog B-B;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus
TRINITY_DN57166_c2_g1	CYSP1_HOMAM^CYSP1_HOMAM^Q:306-25,H:69-160^54.737%ID^E:2.55e-28^RecName: Full=Digestive cysteine proteinase 1;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Astacidea; Nephropoidea; Nephropidae; Homarus
TRINITY_DN57126_c4_g5	.
TRINITY_DN57142_c2_g3	XRN2_CAEEL^XRN2_CAEEL^Q:1191-871,H:731-839^41.441%ID^E:6.12e-15^RecName: Full=5'-3' exoribonuclease 2 homolog;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN57142_c2_g3	XRN2_CAEEL^XRN2_CAEEL^Q:1191-871,H:731-839^41.441%ID^E:6.12e-15^RecName: Full=5'-3' exoribonuclease 2 homolog;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN57154_c4_g1	FUCTC_DROME^FUCTC_DROME^Q:919-374,H:236-414^40.541%ID^E:4.71e-42^RecName: Full=Alpha-(1,3)-fucosyltransferase C;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN57173_c5_g1	.
TRINITY_DN57122_c5_g1	.
TRINITY_DN57122_c7_g5	FKRP_HUMAN^FKRP_HUMAN^Q:1-552,H:309-490^58.696%ID^E:4.03e-71^RecName: Full=Fukutin-related protein;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN57174_c10_g4	Y895_HAEIN^Y895_HAEIN^Q:180-4,H:7-65^55.932%ID^E:3.7e-13^RecName: Full=Uncharacterized transporter HI_0895;^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus
TRINITY_DN57174_c10_g6	MDTE_ECOLI^MDTE_ECOLI^Q:575-210,H:253-366^30.328%ID^E:1.77e-09^RecName: Full=Multidrug resistance protein MdtE;^Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia
TRINITY_DN57148_c3_g3	.
TRINITY_DN57165_c10_g1	ZN628_HUMAN^ZN628_HUMAN^Q:529-395,H:148-194^51.064%ID^E:1.5e-06^RecName: Full=Zinc finger protein 628;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN57194_c1_g3	.
TRINITY_DN57194_c3_g4	.
TRINITY_DN57198_c6_g1	.
TRINITY_DN57140_c9_g2	.
TRINITY_DN57157_c4_g3	RSMA_PSEF5^RSMA_PSEF5^Q:3-362,H:39-158^53.333%ID^E:2.89e-35^RecName: Full=Ribosomal RNA small subunit methyltransferase A {ECO:0000255|HAMAP-Rule:MF_00607};^Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
TRINITY_DN57157_c4_g5	Y632_PARUW^Y632_PARUW^Q:1-147,H:18-66^46.939%ID^E:1.46e-09^RecName: Full=UPF0337 protein pc0632;^Bacteria; Chlamydiae; Parachlamydiales; Parachlamydiaceae; Candidatus Protochlamydia
TRINITY_DN57157_c4_g12	MIP_LEGLO^MIP_LEGLO^Q:197-799,H:27-231^53.659%ID^E:2.23e-72^RecName: Full=Outer membrane protein MIP;^Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella
TRINITY_DN57104_c1_g1	.
TRINITY_DN57111_c4_g7	.
TRINITY_DN57111_c4_g7	.
TRINITY_DN57111_c4_g7	.
TRINITY_DN57152_c0_g1	AL1L1_XENLA^AL1L1_XENLA^Q:245-2092,H:1-619^61.031%ID^E:0^RecName: Full=Cytosolic 10-formyltetrahydrofolate dehydrogenase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus
TRINITY_DN57103_c5_g1	.
TRINITY_DN57107_c6_g1	.
TRINITY_DN57121_c2_g3	LIPR2_RAT^LIPR2_RAT^Q:1111-203,H:45-336^34.405%ID^E:5.85e-41^RecName: Full=Pancreatic lipase-related protein 2 {ECO:0000250|UniProtKB:P54317};^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN57137_c4_g1	.
TRINITY_DN57146_c0_g1	.
TRINITY_DN57146_c0_g2	.
TRINITY_DN57146_c0_g3	.
TRINITY_DN57146_c0_g4	.
TRINITY_DN57146_c0_g7	.
TRINITY_DN57116_c3_g2	H2AL_STRPU^H2AL_STRPU^Q:257-580,H:19-126^59.259%ID^E:1.82e-34^RecName: Full=Late histone H2A.L3;^Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa; Echinoidea; Euechinoidea; Echinacea; Echinoida; Strongylocentrotidae; Strongylocentrotus
TRINITY_DN57116_c3_g4	MYC_DROME^MYC_DROME^Q:1002-1244,H:625-702^40.741%ID^E:1.55e-10^RecName: Full=Myc protein {ECO:0000312|FlyBase:FBgn0262656};^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN57181_c4_g4	.
TRINITY_DN57181_c4_g8	.
TRINITY_DN57128_c0_g3	.
TRINITY_DN57128_c0_g5	.
TRINITY_DN57161_c5_g1	.
TRINITY_DN47884_c1_g2	.
TRINITY_DN47809_c0_g1	.
TRINITY_DN47839_c0_g1	.
TRINITY_DN47841_c0_g2	.
TRINITY_DN47825_c0_g1	.
TRINITY_DN47891_c0_g2	.
TRINITY_DN47883_c0_g1	.
TRINITY_DN47887_c0_g1	RM02_RAT^RM02_RAT^Q:927-154,H:27-286^42.366%ID^E:7.85e-49^RecName: Full=39S ribosomal protein L2, mitochondrial;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN47893_c0_g1	.
TRINITY_DN47832_c1_g1	.
TRINITY_DN47805_c0_g1	MI40B_XENLA^MI40B_XENLA^Q:299-607,H:1-105^60.952%ID^E:4.91e-41^RecName: Full=Mitochondrial intermembrane space import and assembly protein 40-B;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus
TRINITY_DN39381_c0_g1	RPFC_XANCP^RPFC_XANCP^Q:464-649,H:185-246^41.935%ID^E:1.66e-06^RecName: Full=Sensory/regulatory protein RpfC;^Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas
TRINITY_DN11448_c0_g1	TAPB_AERHY^TAPB_AERHY^Q:484-293,H:502-565^50%ID^E:8.13e-13^RecName: Full=Type IV pilus assembly protein TapB;^Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas
TRINITY_DN36019_c0_g1	.
TRINITY_DN46871_c0_g1	.
TRINITY_DN46820_c0_g1	RL27_PEA^RL27_PEA^Q:32-391,H:17-135^62.5%ID^E:7.89e-40^RecName: Full=60S ribosomal protein L27;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Fabeae; Pisum
TRINITY_DN46897_c0_g1	.
TRINITY_DN46810_c0_g1	SMC_COXBU^SMC_COXBU^Q:5-580,H:130-321^52.083%ID^E:2.26e-48^RecName: Full=Chromosome partition protein Smc {ECO:0000255|HAMAP-Rule:MF_01894};^Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella
TRINITY_DN46841_c0_g1	.
TRINITY_DN46825_c0_g1	.
TRINITY_DN46822_c0_g1	.
TRINITY_DN46881_c0_g1	.
TRINITY_DN35805_c0_g1	.
TRINITY_DN35846_c0_g1	.
TRINITY_DN35846_c0_g1	.
TRINITY_DN26475_c0_g1	.
TRINITY_DN10471_c0_g1	.
TRINITY_DN10490_c0_g1	.
TRINITY_DN10449_c0_g1	.
TRINITY_DN10439_c0_g1	NADK_COXBU^NADK_COXBU^Q:717-1,H:10-245^57.322%ID^E:3.16e-89^RecName: Full=NAD kinase {ECO:0000255|HAMAP-Rule:MF_00361};^Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella
TRINITY_DN8860_c0_g1	.
TRINITY_DN12708_c0_g1	.
TRINITY_DN30891_c0_g1	FTSQ_METMM^FTSQ_METMM^Q:6-443,H:48-193^27.891%ID^E:3.56e-18^RecName: Full=Cell division protein FtsQ {ECO:0000255|HAMAP-Rule:MF_00911};^Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylomonas
TRINITY_DN36405_c0_g1	.
TRINITY_DN54865_c6_g6	TCB2_CAEBR^TCB2_CAEBR^Q:728-69,H:2-220^28.889%ID^E:6.08e-20^RecName: Full=Transposable element Tcb2 transposase;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN54856_c5_g4	.
TRINITY_DN54857_c3_g5	.
TRINITY_DN54880_c3_g2	DLDH_SHIFL^DLDH_SHIFL^Q:15-323,H:370-472^61.165%ID^E:4.11e-39^RecName: Full=Dihydrolipoyl dehydrogenase;^Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella
TRINITY_DN54880_c5_g5	.
TRINITY_DN54880_c5_g6	.
TRINITY_DN54850_c3_g8	.
TRINITY_DN54840_c8_g1	.
TRINITY_DN54868_c5_g1	.
TRINITY_DN54815_c1_g1	.
TRINITY_DN54842_c3_g1	.
TRINITY_DN54842_c3_g6	.
TRINITY_DN54820_c0_g1	SYYC_RAT^SYYC_RAT^Q:609-40,H:293-486^54.822%ID^E:5.69e-60^RecName: Full=Tyrosine--tRNA ligase, cytoplasmic;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN54829_c4_g1	VA53_DOLMA^VA53_DOLMA^Q:4-228,H:138-212^42.5%ID^E:6.46e-14^RecName: Full=Venom allergen 5.02;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula
TRINITY_DN54829_c4_g3	VA3_SOLIN^VA3_SOLIN^Q:451-74,H:7-138^43.382%ID^E:1.19e-20^RecName: Full=Venom allergen 3;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Formicoidea; Formicidae; Myrmicinae; Solenopsis
TRINITY_DN54829_c4_g5	VA5_DOLAR^VA5_DOLAR^Q:108-317,H:132-201^40%ID^E:1.17e-13^RecName: Full=Venom allergen 5;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula
TRINITY_DN54861_c6_g1	.
TRINITY_DN54861_c6_g5	.
TRINITY_DN54819_c6_g1	E2F2_MOUSE^E2F2_MOUSE^Q:1151-600,H:118-311^48.223%ID^E:4.69e-48^RecName: Full=Transcription factor E2F2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN54888_c4_g5	.
TRINITY_DN54803_c3_g7	BHMT1_XENTR^BHMT1_XENTR^Q:1-486,H:216-376^71.605%ID^E:2.89e-74^RecName: Full=Betaine--homocysteine S-methyltransferase 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Silurana
TRINITY_DN54864_c5_g1	.
TRINITY_DN54864_c5_g2	.
TRINITY_DN54806_c0_g1	.
TRINITY_DN54811_c4_g4	.
TRINITY_DN54835_c2_g1	.
TRINITY_DN29369_c0_g1	.
TRINITY_DN29387_c0_g1	.
TRINITY_DN44825_c0_g1	SPZ5_DROME^SPZ5_DROME^Q:256-2,H:277-360^36.471%ID^E:2.24e-12^RecName: Full=Protein spaetzle 5 {ECO:0000305};^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN44839_c0_g1	.
TRINITY_DN44871_c0_g1	.
TRINITY_DN44888_c0_g1	DBH_THET8^DBH_THET8^Q:61-303,H:13-93^38.272%ID^E:8.16e-13^RecName: Full=DNA-binding protein HU;^Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
TRINITY_DN44891_c0_g1	.
TRINITY_DN5744_c0_g1	.
TRINITY_DN5766_c0_g1	.
TRINITY_DN59964_c1_g1	BTBD9_DROME^BTBD9_DROME^Q:1122-397,H:44-272^24.18%ID^E:4.17e-16^RecName: Full=BTB/POZ domain-containing protein 9 {ECO:0000303|PubMed:22658601};^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN59964_c2_g1	.
TRINITY_DN59964_c2_g2	.
TRINITY_DN59964_c2_g3	.
TRINITY_DN59964_c2_g5	.
TRINITY_DN59983_c1_g2	.
TRINITY_DN59943_c2_g1	.
TRINITY_DN59943_c2_g2	.
TRINITY_DN59996_c0_g3	.
TRINITY_DN59982_c1_g1	.
TRINITY_DN59982_c1_g4	.
TRINITY_DN59982_c2_g2	.
TRINITY_DN59962_c1_g2	.
TRINITY_DN59939_c7_g6	.
TRINITY_DN59990_c4_g2	.
TRINITY_DN59994_c4_g5	.
TRINITY_DN59966_c4_g1	.
TRINITY_DN59974_c10_g5	.
TRINITY_DN59904_c1_g3	.
TRINITY_DN59912_c0_g3	.
TRINITY_DN59987_c12_g4	.
TRINITY_DN59992_c4_g1	.
TRINITY_DN59992_c4_g5	DJC25_MOUSE^DJC25_MOUSE^Q:544-233,H:253-356^56.731%ID^E:3.05e-34^RecName: Full=DnaJ homolog subfamily C member 25;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN59973_c3_g3	.
TRINITY_DN59950_c3_g1	.
TRINITY_DN59934_c5_g1	.
TRINITY_DN59934_c5_g2	.
TRINITY_DN59981_c2_g1	.
TRINITY_DN59936_c3_g10	.
TRINITY_DN59999_c4_g7	.
TRINITY_DN59995_c2_g2	.
TRINITY_DN59914_c2_g1	.
TRINITY_DN59913_c2_g1	LPTB_HAEIN^LPTB_HAEIN^Q:496-2,H:1-165^60.606%ID^E:3.67e-65^RecName: Full=Lipopolysaccharide export system ATP-binding protein LptB;^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus
TRINITY_DN59913_c2_g1	LPTB_HAEIN^LPTB_HAEIN^Q:496-2,H:1-165^60.606%ID^E:3.67e-65^RecName: Full=Lipopolysaccharide export system ATP-binding protein LptB;^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus
TRINITY_DN59979_c4_g1	.
TRINITY_DN59954_c2_g1	NUSA_COXBU^NUSA_COXBU^Q:2275-863,H:42-499^61.229%ID^E:2.68e-171^RecName: Full=Transcription termination/antitermination protein NusA {ECO:0000255|HAMAP-Rule:MF_00945};^Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella
TRINITY_DN59954_c2_g1	NUSA_COXBU^NUSA_COXBU^Q:2275-863,H:42-499^61.229%ID^E:2.68e-171^RecName: Full=Transcription termination/antitermination protein NusA {ECO:0000255|HAMAP-Rule:MF_00945};^Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella
TRINITY_DN59954_c2_g2	IF2_THISH^IF2_THISH^Q:14-1789,H:262-853^65.203%ID^E:0^RecName: Full=Translation initiation factor IF-2 {ECO:0000255|HAMAP-Rule:MF_00100};^Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio
TRINITY_DN59954_c2_g8	.
TRINITY_DN59960_c5_g3	.
TRINITY_DN41246_c0_g1	.
TRINITY_DN41201_c0_g1	.
